id,district_code
school-43780,lgac030388b8cd2
school-43781,lga376d180b8860
school-43782,lga11ee462056ba
school-43783,lgab64f14d6026f
school-43784,lga605d8cdb0eb8
school-43785,lga605d8cdb0eb8
school-43786,lga358636703171
school-43787,lga7ebdb393dc63
school-43788,lga0cd900c07cca
school-43790,lga3c104304a892
school-43792,lgac6194db78942
school-43793,lga81c3e6b6c380
school-43794,lga09dd4fbbc477
school-43795,lga9b7881f1ee35
school-43796,lga1bf4b9703dd4
school-43797,lga03a912e8133a
school-43798,lga34d12d967e41
school-43799,lga28f729e1ef22
school-43801,lgac030388b8cd2
school-43802,lgaf06f63452dec
school-43803,lga6878096e3730
school-43804,lga2e3aa047bd58
school-43805,lga4774a2311524
school-43806,lgacd5e92fad2d8
school-43807,lga06490af4f38a
school-43808,lgac030388b8cd2
school-43809,lgaf1f1eef13783
school-43810,lga142c33281bd2
school-43811,lgadaad9912738b
school-43812,lgaef8006a5824e
school-43813,lga0cd900c07cca
school-43814,lgaf1f1eef13783
school-43815,lga4ab258f19347
school-43816,lga4ab258f19347
school-43817,lgad764fa589d34
school-43818,lga35f80aa51641
school-43819,lga7fcb85bf145f
school-43820,lgac20f675def30
school-43821,lga0f45891fa7ad
school-43822,lga18e5bcb45b78
school-43823,lga06490af4f38a
school-43824,lgab64f14d6026f
school-43825,lga7aa37c79c7ff
school-43826,lga35f80aa51641
school-43827,lga11ee462056ba
school-43828,lgadaad9912738b
school-43829,lga06490af4f38a
school-43830,lga2e987509b39d
school-43831,lgac07fca595aa9
school-43832,lgab59cd333b8fb
school-43833,lga123b323d59f1
school-43835,lga641dd61419d6
school-43836,lgae04a9b8beff3
school-43838,lga8f7ed7c51d73
school-43839,lga7aa37c79c7ff
school-43840,lga5971dfaf3433
school-43841,lga605d8cdb0eb8
school-43842,lga18e5bcb45b78
school-43843,lga11ee462056ba
school-43844,lga7ebdb393dc63
school-43845,lgac07fca595aa9
school-43846,lga539121ae6aa1
school-43847,lgac07fca595aa9
school-43848,lga11ee462056ba
school-43849,lga098f9fe7f215
school-43850,lga539121ae6aa1
school-43851,lga4ad25c8d4bff
school-43852,lgacf41226610f4
school-43854,lga5971dfaf3433
school-43855,lga945cdd1aa041
school-43856,lga539121ae6aa1
school-43857,lga2e3aa047bd58
school-43858,lga09dd4fbbc477
school-43859,lga539121ae6aa1
school-43860,lgab64f14d6026f
school-43861,lga8f7ed7c51d73
school-43862,lga14af0b5e48b8
school-43863,lga539121ae6aa1
school-43864,lga2a2057496fb7
school-43865,lga1743293bd69b
school-43866,lgaeea486bb6672
school-43867,lgab64f14d6026f
school-43868,lga570242050fb9
school-43869,lga4ab258f19347
school-43871,lgab418fd9e27ef
school-43872,lga09dd4fbbc477
school-43873,lga0cd900c07cca
school-43874,lgacf41226610f4
school-43875,lga570242050fb9
school-43876,lga1bf4b9703dd4
school-43877,lgaa5101cb3dc0e
school-43878,lga570242050fb9
school-43879,lgad764fa589d34
school-43880,lga18e5bcb45b78
school-43883,lga5971dfaf3433
school-43884,lga539121ae6aa1
school-43885,lgaee0b3901a073
school-43887,lga18e02c07dc3d
school-43888,lga68ed6b749934
school-43889,lga54c309a48d69
school-43890,lgab418fd9e27ef
school-43891,lgae04a9b8beff3
school-43892,lga6ea491feb08f
school-43893,lgac07fca595aa9
school-43894,lgaf1f1eef13783
school-43895,lga0f45891fa7ad
school-43896,lga20e7710cab71
school-43897,lgab64f14d6026f
school-43898,lga54c309a48d69
school-43899,lga20e7710cab71
school-43900,lgaa70ee11ecfe2
school-43901,lga7d9d7fde79ba
school-43902,lgaf2bf679736f0
school-43903,lgacd5e92fad2d8
school-43904,lgadf196edd3a41
school-43905,lgaf2bf679736f0
school-43907,lgadf196edd3a41
school-43908,lga7ebdb393dc63
school-43910,lgaa70ee11ecfe2
school-43911,lga0cd900c07cca
school-43913,lga5b48a02a6055
school-43914,lga2e3aa047bd58
school-43915,lgab418fd9e27ef
school-43916,lga8f7ed7c51d73
school-43917,lgadaad9912738b
school-43918,lga4ab258f19347
school-43919,lga11ee462056ba
school-43920,lga0f45891fa7ad
school-43921,lga18e02c07dc3d
school-43922,lga7aa37c79c7ff
school-43923,lgadf196edd3a41
school-43924,lgab418fd9e27ef
school-43925,lga7d9d7fde79ba
school-43926,lgacf41226610f4
school-43927,lga2e3aa047bd58
school-43928,lga2e3aa047bd58
school-43929,lga11ee462056ba
school-43930,lgae1e88444b382
school-43931,lga945cdd1aa041
school-43932,lga539121ae6aa1
school-43934,lga605d8cdb0eb8
school-43935,lga1bf4b9703dd4
school-43936,lgae1e88444b382
school-43937,lgab64f14d6026f
school-43938,lgaf1f1eef13783
school-43939,lga539121ae6aa1
school-43940,lga5b48a02a6055
school-43941,lga605d8cdb0eb8
school-43942,lgac07fca595aa9
school-43943,lga2e3aa047bd58
school-43944,lga0cd900c07cca
school-43945,lga1bf4b9703dd4
school-43946,lga695a89c7b19b
school-43947,lgaa70ee11ecfe2
school-43948,lga03a912e8133a
school-43949,lga2a2057496fb7
school-43950,lgacf41226610f4
school-43951,lgac07fca595aa9
school-43952,lga5c7223f40d56
school-43953,lga0f45891fa7ad
school-43954,lga3d4e330d3d14
school-43955,lga20e7710cab71
school-43956,lga0cd900c07cca
school-43957,lga09dd4fbbc477
school-43958,lgacf41226610f4
school-43959,lgacf41226610f4
school-43960,lga88366278284a
school-43961,lga8f7ed7c51d73
school-43962,lgab64f14d6026f
school-43963,lga14af0b5e48b8
school-43964,lgaa70ee11ecfe2
school-43965,lga34a3bdace333
school-43967,lga14af0b5e48b8
school-43968,lgac20f675def30
school-43969,lga0f45891fa7ad
school-43970,lgaa70ee11ecfe2
school-43971,lga1bf4b9703dd4
school-43972,lga1bf4b9703dd4
school-43973,lga4ab258f19347
school-43974,lga88366278284a
school-43976,lga8f7ed7c51d73
school-43977,lga376d180b8860
school-43978,lgac6194db78942
school-43979,lga4ab258f19347
school-43980,lgacf41226610f4
school-43981,lga641dd61419d6
school-43982,lgaa5101cb3dc0e
school-43983,lga695a89c7b19b
school-43984,lgaa5101cb3dc0e
school-43985,lga8f7ed7c51d73
school-43986,lga18e5bcb45b78
school-43987,lgadd72d6dc964c
school-43988,lgaa5101cb3dc0e
school-43989,lga8f7ed7c51d73
school-43990,lgab64f14d6026f
school-43993,lga1bf4b9703dd4
school-43995,lga7aa37c79c7ff
school-43996,lga4ab258f19347
school-43997,lga20e7710cab71
school-43998,lga11ee462056ba
school-43999,lgac030388b8cd2
school-44000,lgaf1f1eef13783
school-44001,lga11ee462056ba
school-44002,lga4ab258f19347
school-44003,lga4ab258f19347
school-44004,lga20e7710cab71
school-44005,lgab418fd9e27ef
school-44006,lga5c7223f40d56
school-44007,lga539121ae6aa1
school-44008,lgab64f14d6026f
school-44009,lga14af0b5e48b8
school-44010,lgadd72d6dc964c
school-44011,lga945cdd1aa041
school-44013,lga376d180b8860
school-44014,lgaf1f1eef13783
school-44016,lgac07fca595aa9
school-44017,lgacf41226610f4
school-44018,lgae04a9b8beff3
school-44019,lgaf1f1eef13783
school-44020,lga945cdd1aa041
school-44021,lgac6194db78942
school-44022,lga9b7881f1ee35
school-44023,lga4ab258f19347
school-44024,lga7ebdb393dc63
school-44025,lgaf0c8381b1cf5
school-44026,lga09dd4fbbc477
school-44027,lgac030388b8cd2
school-44028,lga4ab258f19347
school-44029,lgaec6b5514c536
school-44030,lga4d167b5c075b
school-44031,lgada11866a4071
school-44032,lgafaedbfa774eb
school-44033,lga7831afcaf1e2
school-44034,lgab3be0b9eb31a
school-44035,lga227fb535494c
school-44036,lga4eb6e129e4f4
school-44038,lgab70a9914e5bc
school-44039,lga79b8fe15ee4f
school-44040,lga891e1f62b45e
school-44041,lgafaedbfa774eb
school-44042,lga53f7b61b0ed6
school-44043,lga9651f4cc7895
school-44044,lga224186279c28
school-44045,lga1a08aa92f8c2
school-44046,lgaa40be6b352b7
school-44047,lga0eac1885ea16
school-44048,lga0eac1885ea16
school-44049,lga90413c6e7ea0
school-44050,lga575ae7e97596
school-44052,lga977c9605ab7d
school-44053,lgada11866a4071
school-44054,lga69684c885dd2
school-44055,lgab3be0b9eb31a
school-44056,lgaf4d7671cd990
school-44057,lga977c9605ab7d
school-44058,lga575ae7e97596
school-44059,lga0eac1885ea16
school-44060,lga891e1f62b45e
school-44061,lga638d2708b9ab
school-44062,lga2513fbdd7033
school-44063,lgaa61a81fb4118
school-44066,lga53f7b61b0ed6
school-44067,lga136d886cbd2c
school-44068,lga227fb535494c
school-44069,lga0930e8ebad68
school-44070,lga5591321694d6
school-44071,lga1a08aa92f8c2
school-44073,lga575ae7e97596
school-44074,lga227fb535494c
school-44075,lga575ae7e97596
school-44076,lgaeb9321b0357b
school-44077,lga5c6d68bc8aa6
school-44078,lgaa61a81fb4118
school-44079,lgaa61a81fb4118
school-44080,lgaca1dd9cec0f0
school-44081,lga575ae7e97596
school-44083,lga575ae7e97596
school-44084,lgaa61a81fb4118
school-44085,lgab70a9914e5bc
school-44086,lga42b2fd54c1e9
school-44087,lga4449559268d6
school-44088,lga0eac1885ea16
school-44089,lga90413c6e7ea0
school-44090,lga0450031d71ce
school-44091,lgaa61a81fb4118
school-44092,lgaa40be6b352b7
school-44093,lga638d2708b9ab
school-44094,lgaJ2LPN2y4pll0
school-44095,lga4eb6e129e4f4
school-44096,lgaa0f71a56be3f
school-44097,lga26260a89bb1b
school-44098,lga8751f70e5df3
school-44099,lga5c6d68bc8aa6
school-44100,lgaa61a81fb4118
school-44101,lgaca1dd9cec0f0
school-44102,lga227fb535494c
school-44103,lga4d167b5c075b
school-44105,lga5c6d68bc8aa6
school-44107,lgaedbf8eb2d054
school-44108,lgadd6ba71d5cd0
school-44109,lga4d167b5c075b
school-44110,lga0eac1885ea16
school-44111,lga9651f4cc7895
school-44112,lgaa61a81fb4118
school-44113,lgaa0f71a56be3f
school-44114,lgabff52ad8fdf9
school-44115,lga5c6d68bc8aa6
school-44116,lgaa61a81fb4118
school-44117,lgada11866a4071
school-44118,lga53026dafea91
school-44119,lga0eac1885ea16
school-44120,lga5c6d68bc8aa6
school-44121,lgaae260494d80c
school-44122,lga9651f4cc7895
school-44123,lga90413c6e7ea0
school-44124,lga4d167b5c075b
school-44125,lgab70a9914e5bc
school-44126,lgaa2fb93819c9e
school-44127,lgaa61a81fb4118
school-44128,lga4eb6e129e4f4
school-44129,lgaa40be6b352b7
school-44131,lga15c9c80d4be7
school-44132,lgabff52ad8fdf9
school-44133,lga575ae7e97596
school-44134,lga98337d58aaa4
school-44135,lga72904b64c519
school-44136,lga4eb6e129e4f4
school-44137,lga90413c6e7ea0
school-44138,lga227fb535494c
school-44139,lga4d167b5c075b
school-44140,lga136d886cbd2c
school-44141,lgaf4d7671cd990
school-44142,lga48c76dfa462e
school-44143,lga744d9df35829
school-44144,lga5bfafb32b8d5
school-44145,lga72904b64c519
school-44146,lga136d886cbd2c
school-44147,lga691f580f3258
school-44148,lgadbd419ff24e3
school-44149,lga48c76dfa462e
school-44150,lga5e8f0b6a35b1
school-44151,lgafaedbfa774eb
school-44152,lga8751f70e5df3
school-44153,lga4d167b5c075b
school-44154,lga6f3147bcaaee
school-44155,lga4eb6e129e4f4
school-44156,lgaedbf8eb2d054
school-44157,lga227fb535494c
school-44158,lgadbd419ff24e3
school-44159,lga575ae7e97596
school-44160,lgaa61a81fb4118
school-44161,lgaca1dd9cec0f0
school-44162,lgab70a9914e5bc
school-44163,lga6ede3850c9ef
school-44164,lga0930e8ebad68
school-44165,lga3476c1d9fd7f
school-44166,lgaa2fb93819c9e
school-44167,lga42b2fd54c1e9
school-44168,lgaca1dd9cec0f0
school-44169,lga977c9605ab7d
school-44170,lga98337d58aaa4
school-44171,lgadbd419ff24e3
school-44173,lga575ae7e97596
school-44174,lga3476c1d9fd7f
school-44175,lga3476c1d9fd7f
school-44176,lga977c9605ab7d
school-44177,lgaa61a81fb4118
school-44178,lga575ae7e97596
school-44179,lga0450031d71ce
school-44180,lga0061bf039442
school-44181,lga0930e8ebad68
school-44182,lgaacfaedf6a58f
school-44183,lga98337d58aaa4
school-44184,lgadbd419ff24e3
school-44185,lgadbd419ff24e3
school-44186,lga26260a89bb1b
school-44187,lga3476c1d9fd7f
school-44188,lga0061bf039442
school-44189,lga0eac1885ea16
school-44190,lgaa61a81fb4118
school-44191,lgaca1dd9cec0f0
school-44192,lga0930e8ebad68
school-44193,lgaca1dd9cec0f0
school-44194,lga9651f4cc7895
school-44195,lga69684c885dd2
school-44196,lgab70a9914e5bc
school-44197,lga0061bf039442
school-44198,lga69684c885dd2
school-44199,lga5c6d68bc8aa6
school-44200,lga7831afcaf1e2
school-44201,lga4d167b5c075b
school-44202,lga691f580f3258
school-44203,lga744d9df35829
school-44204,lga5c6d68bc8aa6
school-44205,lga4d167b5c075b
school-44206,lga72904b64c519
school-44208,lgaae260494d80c
school-44209,lga1a793093877f
school-44210,lga977c9605ab7d
school-44211,lga4eb6e129e4f4
school-44212,lga8751f70e5df3
school-44213,lga72904b64c519
school-44214,lga2f887f3655b9
school-44215,lga136d886cbd2c
school-44216,lga227fb535494c
school-44217,lgaca1dd9cec0f0
school-44218,lga0930e8ebad68
school-44219,lgafaedbfa774eb
school-44220,lga575ae7e97596
school-44221,lgab70a9914e5bc
school-44222,lga4d167b5c075b
school-44223,lgaedbf8eb2d054
school-44224,lgad68479123642
school-44225,lga224186279c28
school-44226,lga69684c885dd2
school-44227,lgad4e3c91c7130
school-44228,lga26260a89bb1b
school-44229,lga98337d58aaa4
school-44230,lga82035025d67f
school-44231,lga575ae7e97596
school-44232,lgadd7fe82edc77
school-44233,lgaae260494d80c
school-44234,lga72904b64c519
school-44235,lgaae260494d80c
school-44236,lga4449559268d6
school-44237,lga0eac1885ea16
school-44238,lgadbd419ff24e3
school-44239,lga48c76dfa462e
school-44241,lgab70a9914e5bc
school-44242,lgab70a9914e5bc
school-44243,lgaa2fb93819c9e
school-44244,lgaa61a81fb4118
school-44245,lgaae260494d80c
school-44246,lgaac2e88625ea2
school-44247,lga90413c6e7ea0
school-44249,lgaedbf8eb2d054
school-44250,lga5591321694d6
school-44251,lga575ae7e97596
school-44252,lga26260a89bb1b
school-44253,lga8751f70e5df3
school-44254,lga28e3b9095cd3
school-44255,lgabff52ad8fdf9
school-44256,lgafaedbfa774eb
school-44257,lga4449559268d6
school-44258,lga977c9605ab7d
school-44259,lga6ede3850c9ef
school-44260,lga1a793093877f
school-44261,lga69684c885dd2
school-44262,lgaac2e88625ea2
school-44264,lga1aae6e9a27ff
school-44265,lgabff52ad8fdf9
school-44266,lga744d9df35829
school-44267,lgaca1dd9cec0f0
school-44268,lgabff52ad8fdf9
school-44269,lga5bfafb32b8d5
school-44270,lgadd6ba71d5cd0
school-44271,lgab65bc8ec7820
school-44272,lgaa61a81fb4118
school-44273,lga224186279c28
school-44274,lga292a6552ec8c
school-44275,lga77d96c3addfd
school-44276,lgaca1dd9cec0f0
school-44277,lgabff52ad8fdf9
school-44278,lga575ae7e97596
school-44279,lga1a793093877f
school-44280,lgaf76bb579e827
school-44281,lga4eb6e129e4f4
school-44282,lgab70a9914e5bc
school-44283,lga1a793093877f
school-44284,lga1a793093877f
school-44285,lga1a793093877f
school-44286,lga5c6d68bc8aa6
school-44287,lgadd7fe82edc77
school-44288,lga0ddc15fef4c5
school-44290,lgaae260494d80c
school-44291,lgaa0f71a56be3f
school-44292,lgad68479123642
school-44293,lgaca1dd9cec0f0
school-44294,lgadbd419ff24e3
school-44295,lgaae260494d80c
school-44296,lga5c6d68bc8aa6
school-44297,lga4449559268d6
school-44298,lga227fb535494c
school-44299,lga5bfafb32b8d5
school-44300,lga891e1f62b45e
school-44301,lga0930e8ebad68
school-44302,lga575ae7e97596
school-44303,lga1a793093877f
school-44304,lga53f7b61b0ed6
school-44305,lgaa9c96a55e122
school-44306,lga28e3b9095cd3
school-44307,lga575ae7e97596
school-44308,lga90413c6e7ea0
school-44309,lga8751f70e5df3
school-44310,lga5c6d68bc8aa6
school-44311,lga1a793093877f
school-44312,lgaae260494d80c
school-44313,lga9651f4cc7895
school-44314,lga227fb535494c
school-44315,lgaf76bb579e827
school-44316,lga98337d58aaa4
school-44317,lgabff52ad8fdf9
school-44319,lga90413c6e7ea0
school-44320,lgab70a9914e5bc
school-44321,lga575ae7e97596
school-44322,lga28e3b9095cd3
school-44323,lga575ae7e97596
school-44324,lga15c9c80d4be7
school-44325,lga227fb535494c
school-44326,lgae1dcbacb8510
school-44327,lga90413c6e7ea0
school-44328,lga1a793093877f
school-44329,lga72904b64c519
school-44330,lgafaedbfa774eb
school-44331,lgaeb9321b0357b
school-44332,lga227fb535494c
school-44333,lga8751f70e5df3
school-44334,lga9651f4cc7895
school-44335,lgaa61a81fb4118
school-44336,lga977c9605ab7d
school-44337,lga69684c885dd2
school-44338,lgaa2fb93819c9e
school-44339,lgafaedbfa774eb
school-44341,lga4d167b5c075b
school-44342,lga891e1f62b45e
school-44343,lga69684c885dd2
school-44344,lgabff52ad8fdf9
school-44345,lga7831afcaf1e2
school-44346,lga0061bf039442
school-44347,lga1a793093877f
school-44348,lga72904b64c519
school-44349,lga1a793093877f
school-44350,lgab70a9914e5bc
school-44351,lgabff52ad8fdf9
school-44352,lgada11866a4071
school-44353,lga6f3147bcaaee
school-44354,lga1a793093877f
school-44355,lga136d886cbd2c
school-44356,lga575ae7e97596
school-44358,lgadbd419ff24e3
school-44359,lgab70a9914e5bc
school-44360,lgaf4d7671cd990
school-44361,lga575ae7e97596
school-44363,lgaae260494d80c
school-44365,lgafaedbfa774eb
school-44366,lgaacfaedf6a58f
school-44367,lga6f3147bcaaee
school-44368,lga1a793093877f
school-44369,lga6ede3850c9ef
school-44370,lga4449559268d6
school-44371,lga227fb535494c
school-44372,lgae1dcbacb8510
school-44373,lga891e1f62b45e
school-44375,lga72904b64c519
school-44376,lga227fb535494c
school-44377,lga227fb535494c
school-44378,lga2513fbdd7033
school-44379,lgaa61a81fb4118
school-44380,lgaa0f71a56be3f
school-44381,lga575ae7e97596
school-44382,lga4eb6e129e4f4
school-44383,lga77d96c3addfd
school-44384,lga4e7c0f04e5f4
school-44385,lga48c76dfa462e
school-44386,lga77d96c3addfd
school-44387,lga6ede3850c9ef
school-44388,lga4eb6e129e4f4
school-44389,lga53026dafea91
school-44390,lga4d167b5c075b
school-44391,lgaa0f71a56be3f
school-44392,lga575ae7e97596
school-44393,lgaae260494d80c
school-44394,lgaeb9321b0357b
school-44395,lga77d96c3addfd
school-44396,lgab70a9914e5bc
school-44397,lgaa40be6b352b7
school-44398,lga69684c885dd2
school-44399,lga1a08aa92f8c2
school-44400,lgab70a9914e5bc
school-44401,lga90413c6e7ea0
school-44402,lgab70a9914e5bc
school-44403,lga53f7b61b0ed6
school-44404,lga0eac1885ea16
school-44405,lga977c9605ab7d
school-44407,lga26260a89bb1b
school-44408,lga4e7c0f04e5f4
school-44409,lga227fb535494c
school-44410,lga5591321694d6
school-44411,lgaca1dd9cec0f0
school-44412,lga891e1f62b45e
school-44413,lga4e7c0f04e5f4
school-44414,lga48c76dfa462e
school-44415,lga292a6552ec8c
school-44416,lgaa0f71a56be3f
school-44417,lgab70a9914e5bc
school-44418,lgab70a9914e5bc
school-44419,lga77d96c3addfd
school-44420,lga977c9605ab7d
school-44421,lga5e8f0b6a35b1
school-44422,lga1a08aa92f8c2
school-44423,lga292a6552ec8c
school-44424,lga77d96c3addfd
school-44425,lga4e7c0f04e5f4
school-44427,lga5e8f0b6a35b1
school-44428,lga227fb535494c
school-44431,lgaacfaedf6a58f
school-44432,lga28e3b9095cd3
school-44433,lga15c9c80d4be7
school-44434,lga77d96c3addfd
school-44435,lga5e8f0b6a35b1
school-44436,lga77d96c3addfd
school-44437,lgaa2fb93819c9e
school-44438,lga77d96c3addfd
school-44439,lga72904b64c519
school-44440,lga79b8fe15ee4f
school-44441,lga4e7c0f04e5f4
school-44442,lgac69cfd288672
school-44443,lgaf4d7671cd990
school-44444,lgac69cfd288672
school-44445,lga5c66b4f8531c
school-44447,lgadbd419ff24e3
school-44448,lga292a6552ec8c
school-44450,lgab70a9914e5bc
school-44451,lga136d886cbd2c
school-44452,lga77d96c3addfd
school-44453,lga77d96c3addfd
school-44454,lga6ede3850c9ef
school-44455,lga77d96c3addfd
school-44456,lga69684c885dd2
school-44457,lgaacfaedf6a58f
school-44459,lga72904b64c519
school-44460,lga575ae7e97596
